pair,n,eg_resid_adf_t,eg_pass_5pct,approx_p,bh_fdr_survive,half_life_is
SUNPHARMA.NS/BRITANNIA.NS,4288,-1.882,false,0.5907,false,430.1
SUNPHARMA.NS/COALINDIA.NS,3834,-1.875,false,0.5937,false,356.2
SUNPHARMA.NS/SBILIFE.NS,2134,-2.132,false,0.4828,false,107.9
SUNPHARMA.NS/HDFCLIFE.NS,2102,-0.917,false,0.8749,false,429.3
SUNPHARMA.NS/APOLLOHOSP.NS,4288,-1.974,false,0.5527,false,213.5
ASIANPAINT.NS/NESTLEIND.NS,4288,-3.498,true,0.0348,false,230.0
ASIANPAINT.NS/POWERGRID.NS,4288,-2.528,false,0.2723,false,127.0
ASIANPAINT.NS/NTPC.NS,4288,-1.603,false,0.7071,false,821.3
ASIANPAINT.NS/ONGC.NS,4288,-1.953,false,0.5611,false,960.3
ASIANPAINT.NS/DIVISLAB.NS,4287,-3.605,true,0.0248,false,116.9
ASIANPAINT.NS/CIPLA.NS,4288,-2.677,false,0.2157,false,128.8
ASIANPAINT.NS/EICHERMOT.NS,4288,-1.345,false,0.7832,false,385.7
ASIANPAINT.NS/GRASIM.NS,4288,-2.143,false,0.4772,false,223.2
ASIANPAINT.NS/HEROMOTOCO.NS,4288,-2.984,false,0.1177,false,123.5
ASIANPAINT.NS/HINDALCO.NS,4288,-1.436,false,0.7638,false,567.3
ASIANPAINT.NS/INDUSINDBK.NS,4288,-1.081,false,0.8397,false,528.5
ASIANPAINT.NS/JSWSTEEL.NS,4288,-1.791,false,0.6289,false,324.6
ASIANPAINT.NS/LT.NS,4288,-2.181,false,0.4568,false,207.7
ASIANPAINT.NS/M&M.NS,4288,-2.842,false,0.1632,false,163.8
ASIANPAINT.NS/TECHM.NS,4288,-2.179,false,0.4578,false,194.6
ASIANPAINT.NS/TITAN.NS,4288,-2.959,false,0.1257,false,120.4
ASIANPAINT.NS/UPL.NS,4288,-2.506,false,0.2842,false,221.7
ASIANPAINT.NS/ADANIPORTS.NS,4288,-2.704,false,0.2073,false,108.3
ASIANPAINT.NS/ADANIENT.NS,4288,-1.502,false,0.7492,false,639.9
ASIANPAINT.NS/DRREDDY.NS,4288,-2.180,false,0.4575,false,229.6
ASIANPAINT.NS/BAJAJFINSV.NS,4288,-2.542,false,0.2650,false,177.3
ASIANPAINT.NS/BRITANNIA.NS,4288,-2.868,false,0.1548,false,182.8
ASIANPAINT.NS/COALINDIA.NS,3834,-0.601,false,0.9186,false,1806.5
ASIANPAINT.NS/SBILIFE.NS,2134,-3.514,true,0.0332,false,44.9
ASIANPAINT.NS/HDFCLIFE.NS,2102,-1.968,false,0.5551,false,110.3
ASIANPAINT.NS/APOLLOHOSP.NS,4288,-3.165,false,0.0792,false,102.1
NESTLEIND.NS/POWERGRID.NS,4288,-3.164,false,0.0793,false,133.0
NESTLEIND.NS/NTPC.NS,4288,-1.112,false,0.8331,false,586.6
NESTLEIND.NS/ONGC.NS,4288,-1.892,false,0.5867,false,244.5
NESTLEIND.NS/DIVISLAB.NS,4287,-2.882,false,0.1504,false,154.3
NESTLEIND.NS/CIPLA.NS,4288,-2.402,false,0.3393,false,226.3
NESTLEIND.NS/EICHERMOT.NS,4288,-2.068,false,0.5133,false,275.9
NESTLEIND.NS/GRASIM.NS,4288,-2.776,false,0.1842,false,186.0
NESTLEIND.NS/HEROMOTOCO.NS,4288,-2.304,false,0.3916,false,248.8
NESTLEIND.NS/HINDALCO.NS,4288,-1.597,false,0.7094,false,396.3
NESTLEIND.NS/INDUSINDBK.NS,4288,-1.734,false,0.6527,false,353.6
NESTLEIND.NS/JSWSTEEL.NS,4288,-2.705,false,0.2070,false,194.4
NESTLEIND.NS/LT.NS,4288,-2.457,false,0.3102,false,215.2
NESTLEIND.NS/M&M.NS,4288,-1.867,false,0.5970,false,333.3
NESTLEIND.NS/TECHM.NS,4288,-2.995,false,0.1145,false,165.5
NESTLEIND.NS/TITAN.NS,4288,-2.648,false,0.2251,false,198.0
NESTLEIND.NS/UPL.NS,4288,-2.480,false,0.2977,false,195.0
NESTLEIND.NS/ADANIPORTS.NS,4288,-2.839,false,0.1642,false,176.0
NESTLEIND.NS/ADANIENT.NS,4288,-2.624,false,0.2329,false,189.9
NESTLEIND.NS/DRREDDY.NS,4288,-2.027,false,0.5303,false,297.5
NESTLEIND.NS/BAJAJFINSV.NS,4288,-3.020,false,0.1064,false,156.0
NESTLEIND.NS/BRITANNIA.NS,4288,-2.795,false,0.1781,false,166.6
NESTLEIND.NS/COALINDIA.NS,3834,-1.181,false,0.8184,false,550.2
NESTLEIND.NS/SBILIFE.NS,2134,-2.967,false,0.1234,false,71.5
NESTLEIND.NS/HDFCLIFE.NS,2102,-1.785,false,0.6314,false,114.6
NESTLEIND.NS/APOLLOHOSP.NS,4288,-2.268,false,0.4106,false,248.9
POWERGRID.NS/NTPC.NS,4288,-0.954,false,0.8670,false,911.3
POWERGRID.NS/ONGC.NS,4288,-1.268,false,0.7996,false,647.1
POWERGRID.NS/DIVISLAB.NS,4287,-2.677,false,0.2159,false,157.0
POWERGRID.NS/CIPLA.NS,4288,-2.518,false,0.2776,false,163.2
POWERGRID.NS/EICHERMOT.NS,4288,-1.983,false,0.5488,false,184.2
POWERGRID.NS/GRASIM.NS,4288,-4.292,true,0.0067,false,60.5
POWERGRID.NS/HEROMOTOCO.NS,4288,-3.459,true,0.0385,false,96.2
POWERGRID.NS/HINDALCO.NS,4288,-1.634,false,0.6940,false,332.5
POWERGRID.NS/INDUSINDBK.NS,4288,-1.499,false,0.7502,false,266.2
POWERGRID.NS/JSWSTEEL.NS,4288,-2.800,false,0.1767,false,118.6
POWERGRID.NS/LT.NS,4288,-2.826,false,0.1682,false,130.2
POWERGRID.NS/M&M.NS,4288,-2.072,false,0.5116,false,233.1
POWERGRID.NS/TECHM.NS,4288,-2.502,false,0.2863,false,166.0
POWERGRID.NS/TITAN.NS,4288,-2.418,false,0.3306,false,149.3
POWERGRID.NS/UPL.NS,4288,-4.141,true,0.0080,false,53.5
POWERGRID.NS/ADANIPORTS.NS,4288,-3.542,true,0.0306,false,68.3
POWERGRID.NS/ADANIENT.NS,4288,-1.668,false,0.6801,false,360.8
POWERGRID.NS/DRREDDY.NS,4288,-1.629,false,0.6964,false,359.7
POWERGRID.NS/BAJAJFINSV.NS,4288,-4.443,true,0.0055,false,42.4
POWERGRID.NS/BRITANNIA.NS,4288,-3.760,true,0.0170,false,70.5
POWERGRID.NS/COALINDIA.NS,3834,-0.846,false,0.8902,false,954.8
POWERGRID.NS/SBILIFE.NS,2134,-2.225,false,0.4337,false,78.7
POWERGRID.NS/HDFCLIFE.NS,2102,-0.496,false,0.9285,false,503.4
POWERGRID.NS/APOLLOHOSP.NS,4288,-2.072,false,0.5116,false,211.6
NTPC.NS/ONGC.NS,4288,-3.524,true,0.0324,false,84.4
NTPC.NS/DIVISLAB.NS,4287,-3.650,true,0.0225,false,77.1
NTPC.NS/CIPLA.NS,4288,-3.675,true,0.0213,false,77.0
NTPC.NS/EICHERMOT.NS,4288,-3.603,true,0.0248,false,80.2
NTPC.NS/GRASIM.NS,4288,-3.618,true,0.0241,false,80.3
NTPC.NS/HEROMOTOCO.NS,4288,-3.569,true,0.0280,false,81.9
NTPC.NS/HINDALCO.NS,4288,-3.872,true,0.0114,false,71.2
NTPC.NS/INDUSINDBK.NS,4288,-3.571,true,0.0278,false,81.8
NTPC.NS/JSWSTEEL.NS,4288,-3.666,true,0.0217,false,78.5
NTPC.NS/LT.NS,4288,-3.586,true,0.0263,false,81.7
NTPC.NS/M&M.NS,4288,-3.605,true,0.0247,false,80.2
NTPC.NS/TECHM.NS,4288,-3.611,true,0.0245,false,79.8
NTPC.NS/TITAN.NS,4288,-3.592,true,0.0257,false,80.6
NTPC.NS/UPL.NS,4288,-3.590,true,0.0259,false,81.0
NTPC.NS/ADANIPORTS.NS,4288,-3.566,true,0.0283,false,82.1
NTPC.NS/ADANIENT.NS,4288,-3.576,true,0.0273,false,81.7
NTPC.NS/DRREDDY.NS,4288,-4.025,true,0.0090,false,65.3
NTPC.NS/BAJAJFINSV.NS,4288,-3.580,true,0.0269,false,81.4
NTPC.NS/BRITANNIA.NS,4288,-3.576,true,0.0273,false,81.4
NTPC.NS/COALINDIA.NS,3834,-3.261,false,0.0631,false,82.5
NTPC.NS/SBILIFE.NS,2134,-0.806,false,0.8987,false,395.8
NTPC.NS/HDFCLIFE.NS,2102,0.240,false,0.9750,false,
NTPC.NS/APOLLOHOSP.NS,4288,-3.795,true,0.0152,false,71.9
ONGC.NS/DIVISLAB.NS,4287,-3.097,false,0.0905,false,124.3
ONGC.NS/CIPLA.NS,4288,-2.686,false,0.2131,false,149.2
ONGC.NS/EICHERMOT.NS,4288,-2.693,false,0.2108,false,147.1
ONGC.NS/GRASIM.NS,4288,-2.627,false,0.2319,false,153.1
ONGC.NS/HEROMOTOCO.NS,4288,-2.550,false,0.2604,false,156.4
ONGC.NS/HINDALCO.NS,4288,-2.399,false,0.3411,false,169.1
ONGC.NS/INDUSINDBK.NS,4288,-2.548,false,0.2617,false,152.8
ONGC.NS/JSWSTEEL.NS,4288,-2.796,false,0.1779,false,143.1
ONGC.NS/LT.NS,4288,-2.491,false,0.2922,false,162.2
ONGC.NS/M&M.NS,4288,-2.369,false,0.3572,false,165.6
ONGC.NS/TECHM.NS,4288,-2.710,false,0.2052,false,147.5
ONGC.NS/TITAN.NS,4288,-2.871,false,0.1541,false,138.8
ONGC.NS/UPL.NS,4288,-2.834,false,0.1656,false,140.7
ONGC.NS/ADANIPORTS.NS,4288,-2.665,false,0.2198,false,151.3
ONGC.NS/ADANIENT.NS,4288,-3.218,false,0.0704,false,116.3
ONGC.NS/DRREDDY.NS,4288,-2.711,false,0.2048,false,147.4
ONGC.NS/BAJAJFINSV.NS,4288,-2.943,false,0.1311,false,134.6
ONGC.NS/BRITANNIA.NS,4288,-2.945,false,0.1303,false,134.4
ONGC.NS/COALINDIA.NS,3834,-3.500,true,0.0346,false,78.0
ONGC.NS/SBILIFE.NS,2134,-1.351,false,0.7819,false,245.0
ONGC.NS/HDFCLIFE.NS,2102,-1.017,false,0.8536,false,331.0
ONGC.NS/APOLLOHOSP.NS,4288,-2.776,false,0.1843,false,144.0
DIVISLAB.NS/CIPLA.NS,4287,-2.532,false,0.2701,false,179.7
DIVISLAB.NS/EICHERMOT.NS,4287,-0.697,false,0.9097,false,963.3
DIVISLAB.NS/GRASIM.NS,4287,-1.894,false,0.5858,false,320.1
DIVISLAB.NS/HEROMOTOCO.NS,4287,-2.257,false,0.4166,false,234.6
DIVISLAB.NS/HINDALCO.NS,4287,-0.684,false,0.9109,false,1399.3
DIVISLAB.NS/INDUSINDBK.NS,4287,-0.510,false,0.9272,false,1570.7
DIVISLAB.NS/JSWSTEEL.NS,4287,-1.790,false,0.6293,false,352.4
DIVISLAB.NS/LT.NS,4287,-1.783,false,0.6321,false,305.8
DIVISLAB.NS/M&M.NS,4287,-2.224,false,0.4342,false,298.3
DIVISLAB.NS/TECHM.NS,4287,-2.766,false,0.1876,false,162.7
DIVISLAB.NS/TITAN.NS,4287,-2.332,false,0.3765,false,204.1
DIVISLAB.NS/UPL.NS,4287,-1.250,false,0.8036,false,461.1
DIVISLAB.NS/ADANIPORTS.NS,4287,-2.441,false,0.3184,false,162.8
DIVISLAB.NS/ADANIENT.NS,4287,-1.330,false,0.7864,false,576.3
DIVISLAB.NS/DRREDDY.NS,4287,-2.490,false,0.2924,false,236.7
DIVISLAB.NS/BAJAJFINSV.NS,4287,-2.005,false,0.5395,false,265.4
DIVISLAB.NS/BRITANNIA.NS,4287,-1.414,false,0.7684,false,340.9
DIVISLAB.NS/COALINDIA.NS,3833,-0.540,false,0.9244,false,1489.8
DIVISLAB.NS/SBILIFE.NS,2133,-2.598,false,0.2411,false,98.1
DIVISLAB.NS/HDFCLIFE.NS,2101,-2.185,false,0.4549,false,86.4
DIVISLAB.NS/APOLLOHOSP.NS,4287,-2.732,false,0.1983,false,158.2
CIPLA.NS/EICHERMOT.NS,4288,-3.341,true,0.0499,false,87.7
CIPLA.NS/GRASIM.NS,4288,-2.637,false,0.2287,false,152.8
CIPLA.NS/HEROMOTOCO.NS,4288,-3.452,true,0.0393,false,86.5
CIPLA.NS/HINDALCO.NS,4288,-1.860,false,0.6000,false,349.0
CIPLA.NS/INDUSINDBK.NS,4288,-2.146,false,0.4756,false,187.0
CIPLA.NS/JSWSTEEL.NS,4288,-2.178,false,0.4583,false,225.4
CIPLA.NS/LT.NS,4288,-2.583,false,0.2459,false,158.2
CIPLA.NS/M&M.NS,4288,-3.326,false,0.0523,false,98.3
CIPLA.NS/TECHM.NS,4288,-3.244,false,0.0660,false,98.8
CIPLA.NS/TITAN.NS,4288,-2.585,false,0.2452,false,164.0
CIPLA.NS/UPL.NS,4288,-3.058,false,0.0970,false,133.9
CIPLA.NS/ADANIPORTS.NS,4288,-3.534,true,0.0313,false,81.1
CIPLA.NS/ADANIENT.NS,4288,-2.227,false,0.4322,false,287.4
CIPLA.NS/BAJAJFINSV.NS,4288,-2.670,false,0.2180,false,160.3
CIPLA.NS/BRITANNIA.NS,4288,-3.286,false,0.0591,false,112.1
CIPLA.NS/COALINDIA.NS,3834,-0.837,false,0.8921,false,805.0
CIPLA.NS/SBILIFE.NS,2134,-2.215,false,0.4386,false,103.6
CIPLA.NS/HDFCLIFE.NS,2102,-1.481,false,0.7541,false,202.0
CIPLA.NS/APOLLOHOSP.NS,4288,-3.433,true,0.0410,false,79.3
EICHERMOT.NS/GRASIM.NS,4288,-1.863,false,0.5986,false,235.5
EICHERMOT.NS/HEROMOTOCO.NS,4288,-4.192,true,0.0076,false,65.0
EICHERMOT.NS/HINDALCO.NS,4288,-1.315,false,0.7897,false,737.8
EICHERMOT.NS/INDUSINDBK.NS,4288,-2.511,false,0.2812,false,170.7
EICHERMOT.NS/JSWSTEEL.NS,4288,-1.286,false,0.7959,false,581.2
EICHERMOT.NS/LT.NS,4288,-2.103,false,0.4982,false,235.1
EICHERMOT.NS/M&M.NS,4288,-4.097,true,0.0084,false,92.6
EICHERMOT.NS/TECHM.NS,4288,-1.779,false,0.6339,false,285.6
EICHERMOT.NS/TITAN.NS,4288,-1.278,false,0.7975,false,555.9
EICHERMOT.NS/UPL.NS,4288,-2.495,false,0.2900,false,226.0
EICHERMOT.NS/ADANIPORTS.NS,4288,-1.942,false,0.5660,false,144.8
EICHERMOT.NS/ADANIENT.NS,4288,-1.371,false,0.7777,false,1053.6
EICHERMOT.NS/DRREDDY.NS,4288,-2.005,false,0.5398,false,274.8
EICHERMOT.NS/BAJAJFINSV.NS,4288,-1.264,false,0.8005,false,617.1
EICHERMOT.NS/BRITANNIA.NS,4288,-2.185,false,0.4546,false,333.7
EICHERMOT.NS/COALINDIA.NS,3834,-1.496,false,0.7509,false,1134.7
EICHERMOT.NS/SBILIFE.NS,2134,-2.179,false,0.4578,false,121.3
EICHERMOT.NS/HDFCLIFE.NS,2102,-1.829,false,0.6130,false,165.9
EICHERMOT.NS/APOLLOHOSP.NS,4288,-2.048,false,0.5216,false,185.4
GRASIM.NS/HEROMOTOCO.NS,4288,-3.353,true,0.0488,false,86.9
GRASIM.NS/HINDALCO.NS,4288,-1.913,false,0.5780,false,297.2
GRASIM.NS/INDUSINDBK.NS,4288,-1.519,false,0.7421,false,244.3
GRASIM.NS/JSWSTEEL.NS,4288,-2.582,false,0.2462,false,151.9
GRASIM.NS/LT.NS,4288,-2.430,false,0.3242,false,152.3
GRASIM.NS/M&M.NS,4288,-2.116,false,0.4912,false,208.4
GRASIM.NS/TECHM.NS,4288,-2.182,false,0.4565,false,205.2
GRASIM.NS/TITAN.NS,4288,-2.154,false,0.4710,false,185.1
GRASIM.NS/UPL.NS,4288,-3.216,false,0.0707,false,116.5
GRASIM.NS/ADANIPORTS.NS,4288,-3.010,false,0.1094,false,92.5
GRASIM.NS/ADANIENT.NS,4288,-2.143,false,0.4773,false,339.3
GRASIM.NS/DRREDDY.NS,4288,-1.424,false,0.7663,false,429.0
GRASIM.NS/BAJAJFINSV.NS,4288,-3.180,false,0.0767,false,107.5
GRASIM.NS/BRITANNIA.NS,4288,-2.963,false,0.1245,false,132.5
GRASIM.NS/COALINDIA.NS,3834,-0.257,false,0.9509,false,3327.8
GRASIM.NS/SBILIFE.NS,2134,-1.761,false,0.6412,false,176.1
GRASIM.NS/HDFCLIFE.NS,2102,-1.157,false,0.8236,false,382.5
GRASIM.NS/APOLLOHOSP.NS,4288,-2.301,false,0.3930,false,210.5
HEROMOTOCO.NS/HINDALCO.NS,4288,-2.445,false,0.3163,false,221.9
HEROMOTOCO.NS/INDUSINDBK.NS,4288,-3.277,false,0.0605,false,86.4
HEROMOTOCO.NS/JSWSTEEL.NS,4288,-2.901,false,0.1444,false,139.7
HEROMOTOCO.NS/LT.NS,4288,-2.833,false,0.1660,false,115.5
HEROMOTOCO.NS/M&M.NS,4288,-3.683,true,0.0208,false,77.9
HEROMOTOCO.NS/TECHM.NS,4288,-2.789,false,0.1801,false,123.8
HEROMOTOCO.NS/TITAN.NS,4288,-3.232,false,0.0680,false,124.9
HEROMOTOCO.NS/UPL.NS,4288,-4.554,true,0.0049,false,76.4
HEROMOTOCO.NS/ADANIPORTS.NS,4288,-4.277,true,0.0069,false,65.4
HEROMOTOCO.NS/ADANIENT.NS,4288,-2.719,false,0.2025,false,245.9
HEROMOTOCO.NS/DRREDDY.NS,4288,-2.561,false,0.2549,false,166.2
HEROMOTOCO.NS/BAJAJFINSV.NS,4288,-3.649,true,0.0226,false,104.3
HEROMOTOCO.NS/BRITANNIA.NS,4288,-4.292,true,0.0067,false,85.2
HEROMOTOCO.NS/COALINDIA.NS,3834,-1.729,false,0.6545,false,360.8
HEROMOTOCO.NS/SBILIFE.NS,2134,-2.613,false,0.2363,false,77.3
HEROMOTOCO.NS/HDFCLIFE.NS,2102,-2.643,false,0.2267,false,76.3
HEROMOTOCO.NS/APOLLOHOSP.NS,4288,-3.407,true,0.0435,false,107.4
HINDALCO.NS/INDUSINDBK.NS,4288,-1.798,false,0.6257,false,262.2
HINDALCO.NS/JSWSTEEL.NS,4288,-2.590,false,0.2437,false,150.6
HINDALCO.NS/LT.NS,4288,-2.403,false,0.3388,false,173.2
HINDALCO.NS/M&M.NS,4288,-1.784,false,0.6318,false,270.3
HINDALCO.NS/TECHM.NS,4288,-2.107,false,0.4963,false,229.5
HINDALCO.NS/TITAN.NS,4288,-2.358,false,0.3629,false,188.7
HINDALCO.NS/UPL.NS,4288,-2.387,false,0.3476,false,199.5
HINDALCO.NS/ADANIPORTS.NS,4288,-2.376,false,0.3530,false,180.0
HINDALCO.NS/ADANIENT.NS,4288,-2.924,false,0.1371,false,138.6
HINDALCO.NS/DRREDDY.NS,4288,-1.899,false,0.5836,false,270.8
HINDALCO.NS/BAJAJFINSV.NS,4288,-2.371,false,0.3559,false,192.3
HINDALCO.NS/BRITANNIA.NS,4288,-2.311,false,0.3877,false,209.3
HINDALCO.NS/COALINDIA.NS,3834,-0.867,false,0.8857,false,581.8
HINDALCO.NS/SBILIFE.NS,2134,-1.987,false,0.5470,false,132.5
HINDALCO.NS/HDFCLIFE.NS,2102,-1.395,false,0.7724,false,265.7
HINDALCO.NS/APOLLOHOSP.NS,4288,-2.178,false,0.4587,false,235.9
INDUSINDBK.NS/JSWSTEEL.NS,4288,-1.303,false,0.7923,false,467.9
INDUSINDBK.NS/LT.NS,4288,-2.164,false,0.4658,false,214.1
INDUSINDBK.NS/M&M.NS,4288,-3.576,true,0.0273,false,73.2
INDUSINDBK.NS/TECHM.NS,4288,-1.504,false,0.7482,false,343.4
INDUSINDBK.NS/TITAN.NS,4288,-1.612,false,0.7034,false,345.5
INDUSINDBK.NS/UPL.NS,4288,-2.940,false,0.1319,false,207.6
INDUSINDBK.NS/ADANIPORTS.NS,4288,-1.613,false,0.7029,false,231.3
INDUSINDBK.NS/ADANIENT.NS,4288,-2.209,false,0.4419,false,589.9
INDUSINDBK.NS/DRREDDY.NS,4288,-1.740,false,0.6499,false,399.9
INDUSINDBK.NS/BAJAJFINSV.NS,4288,-2.176,false,0.4597,false,339.2
INDUSINDBK.NS/BRITANNIA.NS,4288,-2.817,false,0.1712,false,251.2
INDUSINDBK.NS/COALINDIA.NS,3834,-1.308,false,0.7911,false,511.2
INDUSINDBK.NS/SBILIFE.NS,2134,-1.771,false,0.6370,false,189.0
INDUSINDBK.NS/HDFCLIFE.NS,2102,-1.897,false,0.5845,false,132.9
INDUSINDBK.NS/APOLLOHOSP.NS,4288,-1.629,false,0.6962,false,260.2
JSWSTEEL.NS/LT.NS,4288,-2.965,false,0.1241,false,118.6
JSWSTEEL.NS/M&M.NS,4288,-1.539,false,0.7337,false,386.9
JSWSTEEL.NS/TECHM.NS,4288,-2.098,false,0.5007,false,235.8
JSWSTEEL.NS/TITAN.NS,4288,-2.258,false,0.4162,false,220.0
JSWSTEEL.NS/UPL.NS,4288,-2.975,false,0.1208,false,155.6
JSWSTEEL.NS/ADANIPORTS.NS,4288,-2.634,false,0.2295,false,144.3
JSWSTEEL.NS/ADANIENT.NS,4288,-2.067,false,0.5137,false,268.7
JSWSTEEL.NS/DRREDDY.NS,4288,-1.412,false,0.7689,false,480.3
JSWSTEEL.NS/BAJAJFINSV.NS,4288,-2.767,false,0.1872,false,154.4
JSWSTEEL.NS/BRITANNIA.NS,4288,-2.639,false,0.2279,false,188.9
JSWSTEEL.NS/COALINDIA.NS,3834,-0.131,false,0.9627,false,6223.6
JSWSTEEL.NS/SBILIFE.NS,2134,-1.892,false,0.5865,false,146.5
JSWSTEEL.NS/HDFCLIFE.NS,2102,-1.092,false,0.8375,false,367.7
JSWSTEEL.NS/APOLLOHOSP.NS,4288,-1.963,false,0.5570,false,318.0
LT.NS/M&M.NS,4288,-2.245,false,0.4230,false,164.1
LT.NS/TECHM.NS,4288,-3.151,false,0.0815,false,106.9
LT.NS/TITAN.NS,4288,-2.901,false,0.1442,false,145.0
LT.NS/UPL.NS,4288,-3.681,true,0.0209,false,90.9
LT.NS/ADANIPORTS.NS,4288,-3.997,true,0.0092,false,60.6
LT.NS/ADANIENT.NS,4288,-2.168,false,0.4639,false,239.0
LT.NS/DRREDDY.NS,4288,-2.278,false,0.4055,false,235.6
LT.NS/BAJAJFINSV.NS,4288,-3.462,true,0.0383,false,120.5
LT.NS/BRITANNIA.NS,4288,-3.435,true,0.0409,false,127.6
LT.NS/COALINDIA.NS,3834,-0.678,false,0.9115,false,1310.8
LT.NS/SBILIFE.NS,2134,-1.148,false,0.8254,false,249.3
LT.NS/HDFCLIFE.NS,2102,-0.006,false,0.9744,false,99082.4
LT.NS/APOLLOHOSP.NS,4288,-2.411,false,0.3347,false,190.1
M&M.NS/TECHM.NS,4288,-3.506,true,0.0340,false,127.2
M&M.NS/TITAN.NS,4288,-3.944,true,0.0096,false,122.0
M&M.NS/UPL.NS,4288,-4.658,true,0.0046,false,122.9
M&M.NS/ADANIPORTS.NS,4288,-3.903,true,0.0100,false,105.6
M&M.NS/ADANIENT.NS,4288,-3.699,true,0.0201,false,223.2
M&M.NS/DRREDDY.NS,4288,-3.162,false,0.0796,false,127.1
M&M.NS/BAJAJFINSV.NS,4288,-4.003,true,0.0091,false,138.1
M&M.NS/BRITANNIA.NS,4288,-4.637,true,0.0047,false,116.0
M&M.NS/COALINDIA.NS,3834,-1.599,false,0.7088,false,362.8
M&M.NS/SBILIFE.NS,2134,-1.176,false,0.8194,false,293.0
M&M.NS/HDFCLIFE.NS,2102,-0.525,false,0.9257,false,872.1
M&M.NS/APOLLOHOSP.NS,4288,-3.964,true,0.0095,false,81.3
TECHM.NS/TITAN.NS,4288,-2.079,false,0.5089,false,232.4
TECHM.NS/UPL.NS,4288,-2.997,false,0.1138,false,163.5
TECHM.NS/ADANIPORTS.NS,4288,-3.091,false,0.0914,false,107.0
TECHM.NS/ADANIENT.NS,4288,-2.116,false,0.4914,false,385.2
TECHM.NS/DRREDDY.NS,4288,-2.068,false,0.5134,false,237.8
TECHM.NS/BAJAJFINSV.NS,4288,-2.456,false,0.3104,false,224.8
TECHM.NS/BRITANNIA.NS,4288,-3.102,false,0.0897,false,160.0
TECHM.NS/COALINDIA.NS,3834,-0.160,false,0.9600,false,6833.3
TECHM.NS/SBILIFE.NS,2134,-2.856,false,0.1587,false,77.0
TECHM.NS/HDFCLIFE.NS,2102,-1.776,false,0.6348,false,158.7
TECHM.NS/APOLLOHOSP.NS,4288,-2.477,false,0.2996,false,158.6
TITAN.NS/UPL.NS,4288,-2.052,false,0.5202,false,313.6
TITAN.NS/ADANIPORTS.NS,4288,-2.390,false,0.3458,false,133.2
TITAN.NS/ADANIENT.NS,4288,-1.420,false,0.7671,false,557.0
TITAN.NS/DRREDDY.NS,4288,-1.710,false,0.6627,false,353.9
TITAN.NS/BAJAJFINSV.NS,4288,-2.493,false,0.2911,false,176.0
TITAN.NS/BRITANNIA.NS,4288,-2.168,false,0.4636,false,276.5
TITAN.NS/COALINDIA.NS,3834,-0.645,false,0.9145,false,1277.9
TITAN.NS/SBILIFE.NS,2134,-3.781,true,0.0160,false,43.4
TITAN.NS/HDFCLIFE.NS,2102,-1.072,false,0.8418,false,319.7
TITAN.NS/APOLLOHOSP.NS,4288,-2.074,false,0.5107,false,191.8
UPL.NS/ADANIPORTS.NS,4288,-3.374,true,0.0467,false,67.6
UPL.NS/ADANIENT.NS,4288,-0.973,false,0.8630,false,849.0
UPL.NS/DRREDDY.NS,4288,-1.745,false,0.6480,false,405.2
UPL.NS/BAJAJFINSV.NS,4288,-2.669,false,0.2185,false,154.4
UPL.NS/BRITANNIA.NS,4288,-3.039,false,0.1003,false,113.2
UPL.NS/COALINDIA.NS,3834,-0.399,false,0.9376,false,3113.4
UPL.NS/SBILIFE.NS,2134,-2.648,false,0.2251,false,71.8
UPL.NS/HDFCLIFE.NS,2102,-1.907,false,0.5802,false,137.5
UPL.NS/APOLLOHOSP.NS,4288,-1.746,false,0.6476,false,344.4
ADANIPORTS.NS/ADANIENT.NS,4288,-1.921,false,0.5748,false,290.4
ADANIPORTS.NS/DRREDDY.NS,4288,-1.847,false,0.6055,false,226.7
ADANIPORTS.NS/BAJAJFINSV.NS,4288,-2.860,false,0.1573,false,96.1
ADANIPORTS.NS/BRITANNIA.NS,4288,-2.935,false,0.1334,false,81.6
ADANIPORTS.NS/COALINDIA.NS,3834,-0.562,false,0.9224,false,1322.5
ADANIPORTS.NS/SBILIFE.NS,2134,-2.666,false,0.2194,false,73.0
ADANIPORTS.NS/HDFCLIFE.NS,2102,-1.704,false,0.6649,false,174.6
ADANIPORTS.NS/APOLLOHOSP.NS,4288,-2.316,false,0.3853,false,143.8
ADANIENT.NS/DRREDDY.NS,4288,0.465,false,0.9750,false,
ADANIENT.NS/BAJAJFINSV.NS,4288,-0.364,false,0.9409,false,
ADANIENT.NS/BRITANNIA.NS,4288,-0.262,false,0.9505,false,
ADANIENT.NS/COALINDIA.NS,3834,-0.192,false,0.9570,false,2915.9
ADANIENT.NS/SBILIFE.NS,2134,-2.742,false,0.1952,false,61.2
ADANIENT.NS/HDFCLIFE.NS,2102,-1.165,false,0.8218,false,249.8
ADANIENT.NS/APOLLOHOSP.NS,4288,0.083,false,0.9750,false,
DRREDDY.NS/BAJAJFINSV.NS,4288,-2.592,false,0.2430,false,272.0
DRREDDY.NS/BRITANNIA.NS,4288,-3.079,false,0.0935,false,214.0
DRREDDY.NS/COALINDIA.NS,3834,-1.255,false,0.8024,false,513.0
DRREDDY.NS/SBILIFE.NS,2134,-2.226,false,0.4332,false,111.0
DRREDDY.NS/HDFCLIFE.NS,2102,-2.401,false,0.3400,false,85.4
