side,symbol,deal_date,band,deal_value_inr,adv_ratio,pre_car,day0_ar,post_car_h5
SELL,NAZARA.NS,2023-07-12,micro,419996801,2.25,-0.02608,-0.03009,-0.038663713440084346
SELL,DIXON.NS,2024-10-25,midcap,6792751139,1.38,0.03255,-0.05365,0.002336043849348046
SELL,MTNL.NS,2024-12-18,broad,98583406,0.62,0.00968,0.01874,-0.07187077697744448
SELL,NAVKARCORP.NS,2022-04-21,broad,169015503,8.67,0.27129,0.10497,0.13046808558855194
SELL,MTNL.NS,2023-12-18,broad,201261135,1.60,0.08586,0.02248,-0.04060324773188495
SELL,RAILTEL.NS,2024-02-27,smallcap,3211299320,1.01,0.09084,0.10761,-0.06593130397385338
SELL,KHADIM.NS,2023-03-20,broad,26700000,7.21,-0.05149,0.00100,-0.11426003823155417
SELL,SALZERELEC.NS,2023-01-11,broad,120914833,3.83,0.13951,0.08799,-0.07868649840288333
SELL,ALKEM.NS,2024-11-25,midcap,5411598419,4.64,-0.01113,-0.03493,-0.005957634129845291
SELL,MCX.NS,2022-10-25,midcap,877340338,2.19,0.03838,0.08893,-0.02214708881576355
SELL,CARTRADE.NS,2023-08-10,smallcap,142331625,2.18,0.02064,0.01321,-0.0907472025338325
SELL,RAILTEL.NS,2024-06-24,smallcap,1115665746,0.62,0.11252,0.03937,-0.009984288064706304
SELL,KAMOPAINTS.NS,2023-08-03,broad,211590854,1.78,0.18762,0.08999,-0.16936832343654995
SELL,ANGELONE.NS,2024-08-21,smallcap,2808814546,1.92,0.24231,-0.00923,-0.018536125755176935
SELL,HFCL.NS,2024-01-25,smallcap,1630953283,0.68,0.21594,-0.00705,-0.06791252458218877
SELL,APEX.NS,2024-01-15,broad,68053773,2.28,0.12254,-0.02613,0.02193298828700685
SELL,THYROCARE.NS,2022-08-29,micro,165198377,5.05,-0.06549,-0.02260,0.038560749785417237
SELL,BBL.NS,2024-01-12,broad,445895770,3.60,0.02362,-0.06888,0.010113607089725418
SELL,SPAL.NS,2022-12-27,broad,50495532,4.20,-0.07260,-0.01375,0.02156796621111412
SELL,KAMOPAINTS.NS,2023-04-26,broad,50804895,0.70,-0.03865,0.07345,-0.006481835314127382
SELL,TATACONSUM.NS,2022-07-25,broad,602232646,0.60,-0.02351,0.01014,-0.026031716384127712
SELL,INTLCONV.NS,2022-03-21,broad,54214089,2.67,-0.02556,0.10875,-0.07993115276988338
SELL,JTLIND.NS,2024-04-09,broad,237695890,0.71,0.06741,0.02390,-0.030559395015381075
SELL,MTNL.NS,2024-01-24,broad,873984158,2.76,0.02669,0.18958,0.008563953673748737
SELL,SALZERELEC.NS,2023-08-17,broad,38541737,1.09,0.16486,0.03587,0.04085477231712942
SELL,EASEMYTRIP.NS,2022-11-21,broad,1465802017,3.67,-0.04988,0.20822,-0.05046228300917055
SELL,TRACXN.NS,2023-12-13,broad,519437815,1.94,0.09909,0.09411,-0.01919557868236188
SELL,EPACK.NS,2024-09-09,broad,205094682,1.08,0.06364,0.05487,0.2381040316911447
SELL,CHAMBLFERT.NS,2024-06-21,smallcap,1530483335,1.49,0.25562,-0.07315,-0.020165085343941458
SELL,ITI.NS,2024-11-11,smallcap,6457800635,89.64,0.31732,0.08711,-0.021384550191985374
SELL,BANKINDIA.NS,2024-01-25,midcap,1882903044,0.61,-0.01316,-0.01005,-0.0011843884305582364
SELL,RAYMOND.NS,2022-10-03,broad,194842018,0.75,-0.02426,0.05059,0.1882496930504658
SELL,SUNTECK.NS,2023-07-07,micro,1093352135,11.86,0.02934,0.12063,0.1480344169072454
SELL,VIRINCHI.NS,2023-06-16,broad,27239794,1.54,0.26829,-0.00286,0.08839293865250952
SELL,NOVAAGRI.NS,2024-07-18,broad,173245095,1.53,-0.04940,0.08191,0.16737678488160213
SELL,PAYTM.NS,2023-02-10,midcap,14124861658,6.61,0.25574,-0.07903,-0.038513937784011576
SELL,RADHIKAJWE.NS,2023-05-15,broad,28030386,4.76,-0.07141,0.09520,-0.016819818977072076
SELL,NURECA.NS,2023-06-05,broad,26531537,2.89,0.30784,-0.03321,-0.03165595048344483
SELL,WESTLIFE.NS,2023-09-27,micro,291649600,1.73,0.01746,-0.02548,-0.036583721535433766
SELL,MTARTECH.NS,2023-09-01,micro,2462548945,3.77,0.03437,0.09943,-0.000032165171298448314
SELL,DELTACORP.NS,2024-07-10,broad,562920776,1.11,0.06139,0.02923,-0.08000073177487532
SELL,PAKKA.NS,2024-12-11,broad,70586567,1.82,0.01458,0.08079,0.0027029279200555534
SELL,RTNPOWER.NS,2023-08-30,micro,256250000,1.48,0.15472,0.08149,-0.009466702232335589
SELL,CARTRADE.NS,2024-06-24,smallcap,901447564,3.13,0.03694,-0.02440,-0.07853706179608044
SELL,DELTACORP.NS,2024-09-25,broad,259328812,1.09,-0.03680,0.03068,0.004203686248944627
SELL,ZEEMEDIA.NS,2024-09-23,broad,45912277,0.98,-0.02880,0.07727,0.8022391342708556
SELL,COFFEEDAY.NS,2023-06-27,broad,49611454,0.87,0.01881,0.10807,-0.03906083958043849
SELL,FOODSIN.NS,2023-10-09,broad,206002721,3.20,0.10292,-0.01956,-0.060723911768729044
SELL,DREDGECORP.NS,2023-08-17,broad,66378834,1.57,0.14857,0.03771,0.16847127140348006
SELL,KRSNAA.NS,2023-09-28,broad,131834781,2.19,0.04419,0.01507,-0.008995936966027185
SELL,ZEEMEDIA.NS,2024-02-21,broad,189367862,0.87,0.04771,-0.08620,-0.069438539154556
SELL,ATULAUTO.NS,2022-10-10,broad,83361688,3.54,0.12490,0.07402,0.09180614976972667
SELL,MOL.NS,2024-02-23,broad,128017307,1.06,0.10201,0.06922,-0.022536113643679356
SELL,JPPOWER.NS,2022-01-07,smallcap,556081309,0.68,0.27054,0.06563,0.05499409628131402
SELL,VIJAYA.NS,2024-04-05,smallcap,459488000,8.60,-0.02490,0.00772,0.05771313334084116
SELL,ROUTE.NS,2022-09-01,micro,967072500,1.93,0.05424,-0.03800,-0.007652675346202953
SELL,CUPID.NS,2023-11-02,micro,168570939,0.85,0.16045,0.09779,0.09862347710856412
SELL,MAXHEALTH.NS,2022-03-31,broad,32968336692,76.35,0.06810,-0.03507,0.023062486621829414
SELL,BAJAJHCARE.NS,2024-12-23,broad,162222036,1.41,0.31177,0.06526,0.11384692020599418
SELL,DYCL.NS,2023-05-25,broad,27130867,2.83,0.11187,0.03915,0.02258106890570355
SELL,SOUTHBANK.NS,2022-11-01,micro,181664600,0.96,0.20784,-0.00019,0.039439641810729675
SELL,PPL.NS,2023-08-03,broad,67627717,3.37,0.03698,0.20737,0.09181976161168393
SELL,BALUFORGE.NS,2024-09-24,micro,425780800,0.77,0.05064,0.00710,-0.04076650729449949
SELL,ATULAUTO.NS,2023-08-25,broad,463693178,7.09,0.15204,0.04349,0.1766312034803632
SELL,GLOBUSSPR.NS,2023-09-06,broad,183650000,1.00,0.00492,-0.00654,-0.003401232167430157
SELL,ZENTEC.NS,2021-12-13,smallcap,108772545,1.33,0.04324,0.05023,-0.06629043908705634
SELL,BESTAGRO.NS,2022-09-20,broad,651472500,8.99,-0.05884,0.02378,0.014341220386089315
SELL,KRONOX.NS,2024-09-11,broad,61801266,0.76,0.07137,0.06262,-0.07292443702609908
SELL,PARAGMILK.NS,2024-02-07,broad,220604719,1.40,-0.01798,0.13693,0.0329792538697915
SELL,ORIENTCEM.NS,2023-01-04,micro,165871471,2.22,0.03862,0.05710,-0.04143255237513066
SELL,KAMOPAINTS.NS,2023-06-21,broad,41750300,0.80,0.15265,-0.01484,0.06302952691420516
SELL,VIJAYA.NS,2024-03-27,smallcap,510300000,8.10,0.02357,-0.01166,-0.018978775917623203
SELL,JAGRAN.NS,2023-12-11,broad,343988386,13.84,-0.04143,-0.01756,-0.010003509167585856
SELL,YESBANK.NS,2022-12-12,midcap,3443852642,1.75,0.14076,0.06530,-0.10437634631794779
SELL,ASHOKLEY.NS,2023-08-31,midcap,11093376503,4.48,-0.01079,-0.02320,-0.0365556666381307
SELL,SBFC.NS,2024-03-07,smallcap,2557120889,18.40,0.07479,-0.10959,0.0013312921796940769
SELL,IPL.NS,2023-09-04,broad,188695315,8.29,0.34775,-0.00683,-0.004717120438592959
SELL,POKARNA.NS,2024-08-29,broad,192178227,1.75,-0.01297,0.08339,0.07831596807033225
SELL,MTNL.NS,2024-01-20,broad,347679912,1.10,0.04355,-0.00883,0.10721300083342489
SELL,PRITIKAUTO.NS,2022-01-18,broad,14792630,2.04,0.01730,0.00558,-0.030163980960935644
SELL,APTUS.NS,2024-02-28,smallcap,2105685000,16.79,-0.03458,-0.00129,-0.007856688907827869
SELL,APOLLO.NS,2025-01-03,micro,702696154,6.86,0.25999,0.11282,0.007063078540239576
SELL,WALCHANNAG.NS,2021-10-14,broad,21796000,0.79,-0.03385,-0.03057,-0.021077596659060616
SELL,APOLLOPIPE.NS,2024-09-03,broad,162793426,3.28,0.02260,0.10361,-0.056736823817887694
SELL,FSL.NS,2024-08-01,smallcap,1735761756,1.85,0.06990,0.10588,-0.028492082928631812
SELL,ONMOBILE.NS,2023-08-09,broad,435345067,13.31,0.23393,0.07001,-0.020072505140199204
SELL,RPOWER.NS,2023-09-06,smallcap,2549891747,1.20,0.04356,0.06981,-0.11469043119453326
SELL,MCX.NS,2021-10-08,midcap,1769920281,1.80,0.07065,0.05156,-0.052050690935592336
SELL,WESTLIFE.NS,2022-10-03,micro,136470138,0.92,0.07364,0.00798,0.003290744428093517
SELL,NIITLTD.NS,2023-09-14,broad,96854792,3.31,0.55902,-0.06630,-0.014809772064609539
SELL,PRITIKAUTO.NS,2022-01-17,broad,12235968,2.28,-0.02202,0.03125,-0.012568484324818385
SELL,IPL.NS,2024-01-24,broad,490960215,0.73,-0.00430,-0.00827,0.04869371342563045
SELL,BSE.NS,2022-01-13,midcap,1175149681,1.01,0.00300,0.02735,0.03185918906519414
SELL,ZAGGLE.NS,2024-08-19,micro,1769774139,2.14,0.02697,-0.04767,-0.021087433585798898
SELL,KESORAMIND.NS,2023-08-08,broad,205688663,1.80,0.15996,0.07021,-0.05796487782091875
SELL,PATELENG.NS,2021-10-06,broad,81532893,1.66,0.47856,-0.03170,-0.016189313658778293
SELL,PRUDENT.NS,2024-05-28,micro,4813131498,150.12,0.07591,-0.03487,-0.057026767922719324
SELL,INTELLECT.NS,2023-07-28,smallcap,476050363,0.97,-0.10762,0.19515,0.027034079482548767
SELL,DHANBANK.NS,2023-12-12,broad,100897715,1.78,-0.02486,0.03636,-0.08269468805728708
SELL,TBZ.NS,2024-08-07,broad,143261868,1.05,-0.00425,0.18725,0.03270438030519296
SELL,OBEROIRLTY.NS,2024-11-25,midcap,5084477326,2.21,-0.00468,-0.01354,0.007129183190418775
SELL,ZEEMEDIA.NS,2024-09-27,broad,383049375,8.13,0.37202,0.10104,0.019512053081722658
SELL,AARTIPHARM.NS,2024-12-26,micro,575000000,4.37,0.03795,0.08497,-0.029558308634886954
SELL,KRN.NS,2024-11-08,micro,445503290,1.60,0.27669,0.00919,0.20632017300272876
SELL,RPOWER.NS,2023-06-07,smallcap,651621953,1.18,0.01511,0.07370,0.16901927017963603
SELL,NAZARA.NS,2024-01-12,micro,469048117,1.78,0.03971,0.04406,-0.04073287530301328
SELL,BLSE.NS,2024-09-23,broad,140395920,1.09,-0.08888,0.01351,-0.028913897669118005
SELL,DALBHARAT.NS,2022-11-03,midcap,150580630,0.58,0.02167,0.03321,-0.035997820731877406
SELL,SBCL.NS,2024-09-27,broad,12642759982,185.80,0.04933,0.01552,0.027888901512943765
SELL,PRESTIGE.NS,2024-08-30,midcap,7769829710,4.33,-0.01234,0.04122,0.01394285054800315
SELL,WELCORP.NS,2024-03-06,smallcap,243675000,0.74,-0.00259,0.00130,-0.009333955716009368
SELL,GRSE.NS,2024-06-27,smallcap,2903791272,0.75,0.16420,0.02294,0.2563696924168133
SELL,ARVIND.NS,2023-10-31,micro,351063968,2.05,-0.02019,0.09581,0.03278538975968548
SELL,BALMLAWRIE.NS,2023-12-22,broad,566492226,2.61,0.04088,0.19535,-0.04738454542289072
SELL,MASTEK.NS,2022-08-01,micro,1160500000,8.28,0.02911,0.02532,-0.05215727639450474
SELL,GMDCLTD.NS,2023-09-11,smallcap,580700345,0.58,0.00458,0.11577,0.07789850725033398
SELL,FCL.NS,2021-12-13,broad,39861540,0.61,0.12632,0.07120,-0.046465468745963356
SELL,SOUTHBANK.NS,2023-07-19,micro,810933413,0.97,0.05632,-0.00292,-0.10152047676523224
SELL,GNFC.NS,2023-04-26,micro,482778035,1.48,-0.03214,0.09985,0.007000668259263376
SELL,SCI.NS,2024-01-23,smallcap,836567004,1.09,-0.01127,0.10773,0.17823241002114587
SELL,KIRLPNU.NS,2024-04-25,micro,354922731,8.39,0.02748,0.13677,-0.00016983098703848842
SELL,MSUMI.NS,2022-11-03,smallcap,126469910,0.99,-0.04795,-0.01582,0.02522724353149597
SELL,TAJGVK.NS,2024-05-23,broad,153650170,2.31,-0.02265,0.03368,-0.13836243764806688
SELL,MEDPLUS.NS,2024-08-26,micro,10525343599,163.35,-0.05370,0.00419,0.0488922077044176
SELL,GMRP&UI.NS,2023-12-13,micro,321004570,1.85,0.17703,0.03832,0.0011275768341103554
SELL,AXITA.NS,2024-09-04,broad,625897668,7.95,-0.02604,-0.05913,0.02804882446779522
SELL,ASTRAMICRO.NS,2024-05-27,micro,620880582,2.35,0.05071,0.10249,-0.1091794214081282
SELL,SBILIFE.NS,2022-11-14,broad,905194753,0.94,-0.03654,-0.00020,-0.0153707005236553
SELL,SOUTHBANK.NS,2023-09-25,micro,625403405,0.66,0.12700,-0.02416,0.005090427170720835
SELL,IPL.NS,2023-11-28,broad,248505062,1.21,0.01347,0.05016,0.06316340812764176
SELL,VRAJ.NS,2024-09-24,broad,200053090,2.97,0.02807,0.07301,-0.03167157200703219
SELL,FAZE3Q.NS,2024-07-11,broad,72248616,3.55,0.05331,0.07674,-0.10474196878753628
SELL,GPPL.NS,2024-07-03,micro,766552098,0.99,-0.02403,0.07448,0.024315297841054573
SELL,RIIL.NS,2021-12-09,broad,232203066,1.33,0.32202,-0.06109,-0.12247622300357841
SELL,RBA.NS,2024-04-25,micro,259129991,1.93,0.00895,0.00608,0.037522818923933166
SELL,INDIACEM.NS,2021-11-10,smallcap,384937073,0.53,0.04890,-0.05728,-0.03768263766635016
SELL,DELTACORP.NS,2023-09-04,broad,464370851,1.22,0.01077,0.01845,-0.06301330872835043
SELL,DYNPRO.NS,2022-04-11,broad,39404096,2.53,0.04801,0.05588,-0.09603543607317733
SELL,VENUSPIPES.NS,2024-01-30,broad,350078420,3.04,0.05818,0.03636,0.02559595794136227
SELL,COFORGE.NS,2023-08-24,midcap,79304707389,64.85,-0.05236,0.09493,0.00857715324171715
SELL,VIRINCHI.NS,2023-06-21,broad,38784398,1.72,0.13991,0.05795,-0.11744889076556708
SELL,CHENNPETRO.NS,2022-04-20,smallcap,593188826,2.89,0.21684,0.16098,0.12471998566763043
SELL,ASTRAMICRO.NS,2023-11-30,micro,288572508,1.43,0.00243,0.03424,0.034577386465967974
SELL,CUMMINSIND.NS,2022-11-03,broad,269354360,0.55,0.06474,-0.00219,-0.0002145210046462509
SELL,STOVEKRAFT.NS,2023-03-21,broad,94716190,2.47,-0.11294,0.10221,-0.04860849098370945
SELL,CAPACITE.NS,2023-12-06,broad,276266135,0.89,-0.06739,0.02831,-0.004763543041317098
SELL,SNOWMAN.NS,2024-01-08,broad,426020890,3.05,0.06875,0.14829,-0.06465302408316731
SELL,UFO.NS,2021-09-27,broad,17634585,0.74,0.01426,0.04687,0.014322120803613059
SELL,DCW.NS,2023-10-19,broad,559386338,3.35,-0.03833,0.04757,-0.04384621056621396
SELL,APTECHT.NS,2021-10-27,broad,99828954,1.18,0.12586,0.02119,-0.010415506195908142
SELL,AARTISURF.NS,2023-04-11,broad,69122963,6.97,0.26684,0.06519,-0.016457294497895125
SELL,ALEMBICLTD.NS,2023-10-17,broad,126410673,5.44,0.09686,0.01036,-0.00997047264445039
SELL,TORNTPHARM.NS,2022-11-03,broad,270838938,0.56,0.04798,-0.00114,-0.02267999440910795
SELL,MARINE.NS,2021-11-26,broad,36707936,2.27,0.04640,-0.00513,-0.029124243299586072
SELL,COCHINSHIP.NS,2023-07-12,midcap,476375630,0.68,0.13697,-0.01302,0.024417952752586736
SELL,AVADHSUGAR.NS,2023-09-06,broad,125684234,4.36,0.11571,0.09696,0.006844995205899318
SELL,AXITA.NS,2024-09-18,broad,223357731,1.90,-0.03967,0.01174,-0.005085255821730028
SELL,COFFEEDAY.NS,2024-04-05,broad,286517725,1.57,0.20283,0.02705,0.15809362200629462
SELL,DEEPAKFERT.NS,2024-02-20,smallcap,965141078,2.91,-0.05744,0.04283,-0.0044114227631929515
SELL,SALZERELEC.NS,2024-02-26,broad,65110446,0.69,0.19632,0.15886,-0.0565791952722402
SELL,FRETAIL.NS,2022-06-07,broad,182203948,32.92,-0.23248,0.05402,0.29910561008570147
SELL,360ONE.NS,2023-04-17,midcap,2098566067,31.66,-0.01645,-0.06169,0.01723212527738993
SELL,MANAPPURAM.NS,2024-01-24,smallcap,799437732,0.55,0.00765,0.01754,0.011411814110325214
SELL,SOUTHBANK.NS,2022-10-20,micro,188775873,1.64,0.03621,0.03320,0.22016485277634312
SELL,TRACXN.NS,2024-07-31,broad,65504649,0.95,0.05114,-0.03393,-0.024695699749312294
SELL,NUVOCO.NS,2024-09-17,smallcap,3168000000,68.59,-0.00608,0.04116,-0.04327754360671099
SELL,NESTLEIND.NS,2022-11-03,broad,1090376640,1.11,-0.01269,0.00344,-0.029331734644957752
SELL,KAMOPAINTS.NS,2023-07-03,broad,436817309,7.72,0.06591,0.10962,0.00478681305578732
SELL,SCILAL.NS,2024-07-11,broad,720536109,1.73,0.02212,0.14978,-0.012239146562564973
SELL,MANYAVAR.NS,2024-01-25,micro,354369654,1.52,-0.10739,0.03980,-0.1547264000807601
SELL,PAYTM.NS,2023-11-24,midcap,13706365756,6.08,0.00903,-0.03837,-0.09468536168373565
SELL,RAJESHEXPO.NS,2022-10-03,broad,137938458,1.97,0.00450,-0.00966,0.1507258792075581
SELL,AMBUJACEM.NS,2024-11-06,broad,1677918684,1.22,0.00525,0.00744,-0.01836024068272979
SELL,RVNL.NS,2023-09-13,midcap,1743464872,0.51,0.10397,-0.02484,-0.008695496779691836
SELL,PNBGILTS.NS,2023-10-23,broad,178665225,0.55,0.14401,-0.15332,0.004026165716939367
SELL,ROUTE.NS,2022-10-03,micro,168763730,0.89,0.02509,0.01463,0.023444157356302342
SELL,IIFL.NS,2022-06-10,smallcap,5977491462,35.55,-0.00987,0.08426,0.013952810480502342
SELL,ASTERDM.NS,2024-10-24,smallcap,1130574847,4.22,0.00044,0.10898,-0.07381722414104652
SELL,CARTRADE.NS,2024-05-07,smallcap,222840659,4.29,0.13981,0.06589,0.010231641648331902
SELL,PNBGILTS.NS,2024-01-31,broad,304644121,1.72,0.02489,0.04249,-0.05205776625654657
SELL,HINDOILEXP.NS,2024-01-20,broad,158889900,0.67,-0.00445,0.01605,0.012340187151812954
SELL,BIKAJI.NS,2024-04-23,smallcap,126748280,1.47,-0.05029,0.00118,-0.005532900305396771
SELL,RIIL.NS,2024-07-02,broad,272836600,0.64,0.02751,-0.01627,-0.020193830685482528
SELL,GICHSGFIN.NS,2024-09-16,broad,90724163,1.94,0.09037,-0.02197,-0.06319533787035203
SELL,SJS.NS,2023-11-08,broad,104515200,1.70,0.01374,-0.08248,-0.003780930066399568
SELL,BCLIND.NS,2023-01-10,broad,475210959,18.61,0.15921,0.09963,0.12832453513907183
SELL,IFCI.NS,2023-12-04,smallcap,517298344,0.85,0.01250,0.12212,0.003851711176617423
SELL,BSE.NS,2024-12-05,midcap,7299069074,0.65,-0.00911,0.13298,0.042189884334112415
SELL,CMSINFO.NS,2023-04-25,micro,415664768,11.74,-0.01575,0.03573,-0.04090677462720893
SELL,PLATIND.NS,2024-08-02,broad,316050831,0.89,0.01390,0.14057,0.2519784297214054
SELL,BCLIND.NS,2024-02-08,broad,109573534,1.26,-0.00531,0.06082,0.10314309618690887
SELL,FCONSUMER.NS,2022-06-14,broad,27226908,1.03,0.16190,0.04435,-0.1905633063156954
SELL,DAVANGERE.NS,2024-02-27,broad,73503255,9.01,-0.01941,0.00605,0.014122002693471636
SELL,BOMDYEING.NS,2024-06-28,broad,260730182,0.64,0.11785,0.04328,-0.025069472763248224
SELL,JPASSOCIAT.NS,2023-10-19,broad,467222812,2.05,0.06917,0.03671,0.19176380628383616
SELL,SBC.NS,2024-09-05,broad,194441859,1.62,0.04704,0.12310,0.01027492364913618
SELL,GHCLTEXTIL.NS,2024-08-05,broad,90282651,1.39,-0.01688,0.08882,-0.10085003029375816
SELL,IRCTC.NS,2021-10-20,midcap,12493425749,0.62,0.13662,-0.16946,0.019135565402644716
SELL,SMCGLOBAL.NS,2024-05-13,broad,103512308,1.09,0.04716,0.00481,-0.09864617476267679
SELL,AXITA.NS,2024-08-02,broad,37405225,2.01,0.07249,0.05474,-0.010099185707056257
SELL,ZYDUSWELL.NS,2023-12-28,smallcap,2545920000,43.20,0.00884,0.00377,-0.016585609106646748
SELL,BRIGADE.NS,2022-10-03,smallcap,116197254,0.77,-0.00794,0.02222,0.013634401135774077
SELL,SCI.NS,2024-02-05,smallcap,1057864337,0.93,0.21814,0.04925,-0.13907167453255764
SELL,GNA.NS,2023-07-21,broad,113237482,1.41,-0.00748,0.03289,0.08455897319417671
SELL,APEX.NS,2023-09-01,broad,55502059,2.09,-0.05541,0.07893,0.020218338335179498
SELL,GSLSU.NS,2024-01-19,broad,69808042,0.62,0.10297,0.13720,-0.010616655673324482
SELL,BAJAJHIND.NS,2024-02-09,broad,303042008,0.75,0.19267,0.04405,0.004092570041607679
SELL,ABB.NS,2022-11-30,broad,3268405468,2.82,-0.03434,-0.01234,0.008961538743215147
SELL,MEDIASSIST.NS,2024-09-04,broad,233569291,2.47,-0.00124,0.11309,0.008916008154120192
SELL,GRAPHITE.NS,2022-10-03,smallcap,181679015,1.08,-0.02279,0.01534,-0.018323561014337852
SELL,SBILIFE.NS,2022-07-25,broad,701253302,0.79,-0.03253,-0.01188,0.07688201102631975
SELL,PNBGILTS.NS,2023-10-06,broad,355721359,5.40,-0.03127,0.16636,0.017732622783916963
SELL,COLPAL.NS,2022-08-08,midcap,233618378,0.52,-0.00439,-0.01138,-0.045865286099277536
SELL,FORTIS.NS,2022-11-03,midcap,166318286,0.82,0.03309,0.00771,0.067386575660904
SELL,RISHABH.NS,2024-03-26,broad,90735120,1.42,-0.05009,-0.02475,0.06099280144148089
SELL,JPASSOCIAT.NS,2024-07-11,broad,256205440,2.26,-0.15446,-0.03212,-0.007361917133780982
SELL,ANGELONE.NS,2024-10-03,smallcap,1513319701,0.84,0.00038,0.07434,0.007724259598616667
SELL,DIVISLAB.NS,2022-08-08,broad,693973421,0.61,0.00715,-0.00084,-0.06875975512763732
SELL,VAKRANGEE.NS,2023-04-06,broad,121955249,0.76,0.00157,0.13742,-0.0020483151020769252
SELL,IPL.NS,2023-08-29,broad,280512209,12.42,-0.00661,0.19107,0.005148001910764366
SELL,CAMLINFINE.NS,2024-09-04,broad,275698056,4.54,-0.03940,0.02503,-0.019531496222671363
SELL,SBILIFE.NS,2023-07-31,broad,653909699,0.53,0.00457,-0.01138,0.06246586604930815
SELL,APEX.NS,2024-01-10,broad,95903293,3.78,0.04583,0.03681,0.08026019473649626
SELL,KEC.NS,2024-08-29,smallcap,1453707360,5.69,0.01454,0.04430,0.04372864292808987
SELL,BGRENERGY.NS,2023-12-14,broad,36125183,0.64,0.02024,0.04723,-0.010649456564495119
SELL,RIIL.NS,2023-05-04,broad,329632242,1.65,-0.01760,0.05935,-0.01604237608183734
SELL,JUBLINGREA.NS,2024-10-03,smallcap,738222833,1.16,0.02610,0.07538,-0.08417692653839537
SELL,NATCOPHARM.NS,2022-10-03,smallcap,127557248,0.66,-0.01777,0.01607,-0.055193479167315096
SELL,SOUTHBANK.NS,2023-07-12,micro,633342156,1.44,0.05377,0.07565,-0.04804514017857919
SELL,PRSMJOHNSN.NS,2024-09-26,micro,2780626948,5.03,0.04354,-0.00030,-0.04464134860430191
SELL,SHIVALIK.NS,2024-04-29,broad,43002617,3.69,0.01678,0.19002,-0.01194095339819179
SELL,BSE.NS,2021-12-02,midcap,1407855222,0.99,0.06762,0.13643,0.09678117412127674
SELL,ZYDUSWELL.NS,2022-07-13,smallcap,1243445418,81.50,-0.06990,-0.00486,-0.037860615355171046
SELL,RIIL.NS,2024-06-12,broad,135170345,0.56,0.18969,-0.03463,0.0027460757105974842
SELL,VLEGOV.NS,2023-12-26,broad,90162300,7.07,-0.00438,0.19454,0.4702729183696617
SELL,AMBER.NS,2024-10-23,smallcap,4373968406,2.37,0.18685,0.11514,-0.06277487658686332
SELL,MAHLOG.NS,2023-03-13,broad,221207323,3.78,0.01302,-0.01098,0.023952868507354452
SELL,PARAGMILK.NS,2024-02-08,broad,199532414,1.22,0.13804,0.07702,0.005918301661065994
SELL,GANESHBE.NS,2024-01-30,broad,272779625,6.95,0.05809,0.14202,0.022693760994542345
SELL,SOLARA.NS,2024-02-20,broad,98841149,1.66,0.14151,0.05853,-0.0802796337043985
SELL,MONARCH.NS,2023-11-09,broad,192944800,0.51,0.05205,0.04877,0.024254108684597098
SELL,MANGLMCEM.NS,2023-01-03,broad,47848844,3.43,0.00441,-0.00326,0.013353724740897133
SELL,JUBLINGREA.NS,2024-04-10,smallcap,512491734,4.81,0.04771,0.10027,-0.024668109536860827
SELL,AWHCL.NS,2023-11-12,broad,94744498,1.00,0.12541,0.13091,-0.015882662232921008
SELL,CREDITACC.NS,2025-01-02,smallcap,1087294456,4.61,0.06611,0.06487,0.10348608892271982
SELL,OIL.NS,2024-08-30,midcap,9726206909,1.98,0.07171,0.00358,-0.12166318445383095
SELL,RVNL.NS,2024-07-09,midcap,6013347860,0.72,0.31716,-0.04409,-0.04073163909836597
SELL,63MOONS.NS,2023-07-04,broad,59913263,2.75,0.08498,0.08442,0.003162137356062411
SELL,ROTO.NS,2024-06-18,broad,306628711,5.38,0.06694,0.06640,0.08325563810217718
SELL,SOBHA.NS,2023-07-26,smallcap,382726445,1.91,0.02006,0.09497,-0.06027884241442083
SELL,UNITECH.NS,2023-11-23,broad,71712414,14.17,0.20690,0.04494,0.19983021566765435
SELL,ALEMBICLTD.NS,2023-10-26,broad,236035628,2.37,-0.03369,0.02789,-0.015233476851565064
SELL,INOXWIND.NS,2023-03-29,smallcap,284700000,7.67,-0.01670,-0.02420,0.012958887039444145
SELL,AXITA.NS,2023-04-13,broad,157908253,3.28,0.08370,0.01565,0.0933472068925636
SELL,PPL.NS,2024-08-16,broad,75569076,1.24,0.15119,0.02204,0.04943123612310418
SELL,RADHIKAJWE.NS,2023-10-05,broad,34668000,2.32,0.01464,-0.03781,-0.024115351300121324
SELL,PNBHOUSING.NS,2024-11-13,smallcap,23015790000,28.15,0.01901,-0.02879,-0.06618739087560754
SELL,JAICORPLTD.NS,2022-04-29,broad,448460255,1.54,0.10879,-0.01196,-0.08042731441345985
SELL,GEOJITFSL.NS,2023-11-01,broad,198509007,4.75,0.13965,0.08147,-0.009026771774045095
SELL,CAMPUS.NS,2024-05-29,micro,1323667740,7.80,0.00482,0.18098,-0.0004969655388644689
SELL,MONTECARLO.NS,2023-05-30,broad,88488341,5.60,0.04535,0.10674,-0.007374221629665945
SELL,RCOM.NS,2021-10-07,broad,90372162,1.63,-0.01258,0.07379,-0.06376443848331048
SELL,PIDILITIND.NS,2022-08-08,broad,475529937,0.60,0.06145,-0.00412,0.008733717536030472
