FREQ,BORROWERS_CTY,TC_BORROWERS,TC_LENDERS,VALUATION,UNIT_TYPE,TC_ADJUST,TIME_PERIOD,OBS_VALUE
Q,IN,G,A,N,USD,A,1985-Q3,133.148
Q,IN,G,A,N,USD,A,1985-Q4,138.136
Q,IN,G,A,N,USD,A,1986-Q1,142.312
Q,IN,G,A,N,USD,A,1986-Q2,148.072
Q,IN,G,A,N,USD,A,1986-Q3,150.843
Q,IN,G,A,N,USD,A,1986-Q4,153.465
Q,IN,G,A,N,USD,A,1987-Q1,162.338
Q,IN,G,A,N,USD,A,1987-Q2,170.897
Q,IN,G,A,N,USD,A,1987-Q3,175.826
Q,IN,G,A,N,USD,A,1987-Q4,188.807
Q,IN,G,A,N,USD,A,1988-Q1,193.633
Q,IN,G,A,N,USD,A,1988-Q2,186.324
Q,IN,G,A,N,USD,A,1988-Q3,187.88
Q,IN,G,A,N,USD,A,1988-Q4,189.843
Q,IN,G,A,N,USD,A,1989-Q1,189.241
Q,IN,G,A,N,USD,A,1989-Q2,187.843
Q,IN,G,A,N,USD,A,1989-Q3,193.963
Q,IN,G,A,N,USD,A,1989-Q4,199.113
Q,IN,G,A,N,USD,A,1990-Q1,204.22
Q,IN,G,A,N,USD,A,1990-Q2,209.21
Q,IN,G,A,N,USD,A,1990-Q3,209.8
Q,IN,G,A,N,USD,A,1990-Q4,215.459
Q,IN,G,A,N,USD,A,1991-Q1,205.82
Q,IN,G,A,N,USD,A,1991-Q2,201.372
Q,IN,G,A,N,USD,A,1991-Q3,173.607
Q,IN,G,A,N,USD,A,1991-Q4,182.17
Q,IN,G,A,N,USD,A,1992-Q1,168.782
Q,IN,G,A,N,USD,A,1992-Q2,176.935
Q,IN,G,A,N,USD,A,1992-Q3,184.147
Q,IN,G,A,N,USD,A,1992-Q4,186.586
Q,IN,G,A,N,USD,A,1993-Q1,177.062
Q,IN,G,A,N,USD,A,1993-Q2,183.425
Q,IN,G,A,N,USD,A,1993-Q3,190.771
Q,IN,G,A,N,USD,A,1993-Q4,198.276
Q,IN,G,A,N,USD,A,1994-Q1,205.693
Q,IN,G,A,N,USD,A,1994-Q2,212.636
Q,IN,G,A,N,USD,A,1994-Q3,219.597
Q,IN,G,A,N,USD,A,1994-Q4,226.504
Q,IN,G,A,N,USD,A,1995-Q1,233.02
Q,IN,G,A,N,USD,A,1995-Q2,240.568
Q,IN,G,A,N,USD,A,1995-Q3,229.484
Q,IN,G,A,N,USD,A,1995-Q4,228.003
Q,IN,G,A,N,USD,A,1996-Q1,240.279
Q,IN,G,A,N,USD,A,1996-Q2,239.176
Q,IN,G,A,N,USD,A,1996-Q3,242.523
Q,IN,G,A,N,USD,A,1996-Q4,247.98
Q,IN,G,A,N,USD,A,1997-Q1,254.607
Q,IN,G,A,N,USD,A,1997-Q2,263.801
Q,IN,G,A,N,USD,A,1997-Q3,270.219
Q,IN,G,A,N,USD,A,1997-Q4,257.028
Q,IN,G,A,N,USD,A,1998-Q1,263.677
Q,IN,G,A,N,USD,A,1998-Q2,255.126
Q,IN,G,A,N,USD,A,1998-Q3,265.126
Q,IN,G,A,N,USD,A,1998-Q4,274.747
Q,IN,G,A,N,USD,A,1999-Q1,284.751
Q,IN,G,A,N,USD,A,1999-Q2,290.927
Q,IN,G,A,N,USD,A,1999-Q3,302.354
Q,IN,G,A,N,USD,A,1999-Q4,315.295
Q,IN,G,A,N,USD,A,2000-Q1,326.98
Q,IN,G,A,N,USD,A,2000-Q2,329.174
Q,IN,G,A,N,USD,A,2000-Q3,329.289
Q,IN,G,A,N,USD,A,2000-Q4,334.137
Q,IN,G,A,N,USD,A,2001-Q1,344.004
Q,IN,G,A,N,USD,A,2001-Q2,354.387
Q,IN,G,A,N,USD,A,2001-Q3,361.038
Q,IN,G,A,N,USD,A,2001-Q4,371.883
Q,IN,G,A,N,USD,A,2002-Q1,380.563
Q,IN,G,A,N,USD,A,2002-Q2,392.417
Q,IN,G,A,N,USD,A,2002-Q3,409.267
Q,IN,G,A,N,USD,A,2002-Q4,425.439
Q,IN,G,A,N,USD,A,2003-Q1,442.647
Q,IN,G,A,N,USD,A,2003-Q2,466.949
Q,IN,G,A,N,USD,A,2003-Q3,488.236
Q,IN,G,A,N,USD,A,2003-Q4,504.324
Q,IN,G,A,N,USD,A,2004-Q1,543.547
Q,IN,G,A,N,USD,A,2004-Q2,530.635
Q,IN,G,A,N,USD,A,2004-Q3,548.392
Q,IN,G,A,N,USD,A,2004-Q4,594.96
Q,IN,G,A,N,USD,A,2005-Q1,609.033
Q,IN,G,A,N,USD,A,2005-Q2,626.556
Q,IN,G,A,N,USD,A,2005-Q3,635.543
Q,IN,G,A,N,USD,A,2005-Q4,634.355
Q,IN,G,A,N,USD,A,2006-Q1,654.7
Q,IN,G,A,N,USD,A,2006-Q2,651.053
Q,IN,G,A,N,USD,A,2006-Q3,668.025
Q,IN,G,A,N,USD,A,2006-Q4,709.196
Q,IN,G,A,N,USD,A,2007-Q1,740.988
Q,IN,G,A,N,USD,A,2007-Q2,809.972
Q,IN,G,A,N,USD,A,2007-Q3,851.456
Q,IN,G,A,N,USD,A,2007-Q4,883.776
Q,IN,G,A,N,USD,A,2008-Q1,890.257
Q,IN,G,A,N,USD,A,2008-Q2,859.216
Q,IN,G,A,N,USD,A,2008-Q3,820.675
Q,IN,G,A,N,USD,A,2008-Q4,813.073
Q,IN,G,A,N,USD,A,2009-Q1,802.833
Q,IN,G,A,N,USD,A,2009-Q2,877.66
Q,IN,G,A,N,USD,A,2009-Q3,903.582
Q,IN,G,A,N,USD,A,2009-Q4,955.514
Q,IN,G,A,N,USD,A,2010-Q1,1018.735
Q,IN,G,A,N,USD,A,2010-Q2,1013.418
Q,IN,G,A,N,USD,A,2010-Q3,1078.542
Q,IN,G,A,N,USD,A,2010-Q4,1112.046
Q,IN,G,A,N,USD,A,2011-Q1,1145.298
Q,IN,G,A,N,USD,A,2011-Q2,1186.709
Q,IN,G,A,N,USD,A,2011-Q3,1122.317
Q,IN,G,A,N,USD,A,2011-Q4,1071.467
Q,IN,G,A,N,USD,A,2012-Q1,1155.082
Q,IN,G,A,N,USD,A,2012-Q2,1089.931
Q,IN,G,A,N,USD,A,2012-Q3,1183.539
Q,IN,G,A,N,USD,A,2012-Q4,1171.386
Q,IN,G,A,N,USD,A,2013-Q1,1219.982
Q,IN,G,A,N,USD,A,2013-Q2,1153.516
Q,IN,G,A,N,USD,A,2013-Q3,1127.034
Q,IN,G,A,N,USD,A,2013-Q4,1180.428
Q,IN,G,A,N,USD,A,2014-Q1,1257.801
Q,IN,G,A,N,USD,A,2014-Q2,1283.52
Q,IN,G,A,N,USD,A,2014-Q3,1279.509
Q,IN,G,A,N,USD,A,2014-Q4,1283.23
Q,IN,G,A,N,USD,A,2015-Q1,1327.501
Q,IN,G,A,N,USD,A,2015-Q2,1349.363
Q,IN,G,A,N,USD,A,2015-Q3,1352.251
Q,IN,G,A,N,USD,A,2015-Q4,1383.722
Q,IN,G,A,N,USD,A,2016-Q1,1424.562
Q,IN,G,A,N,USD,A,2016-Q2,1440.291
Q,IN,G,A,N,USD,A,2016-Q3,1502.53
Q,IN,G,A,N,USD,A,2016-Q4,1516.196
Q,IN,G,A,N,USD,A,2017-Q1,1630.601
Q,IN,G,A,N,USD,A,2017-Q2,1688.469
Q,IN,G,A,N,USD,A,2017-Q3,1721.428
Q,IN,G,A,N,USD,A,2017-Q4,1810.388
Q,IN,G,A,N,USD,A,2018-Q1,1824.518
Q,IN,G,A,N,USD,A,2018-Q2,1789.357
Q,IN,G,A,N,USD,A,2018-Q3,1739.545
Q,IN,G,A,N,USD,A,2018-Q4,1862.639
Q,IN,G,A,N,USD,A,2019-Q1,1926.978
Q,IN,G,A,N,USD,A,2019-Q2,1996.758
Q,IN,G,A,N,USD,A,2019-Q3,2007.56
Q,IN,G,A,N,USD,A,2019-Q4,2055.781
Q,IN,G,A,N,USD,A,2020-Q1,1998.534
Q,IN,G,A,N,USD,A,2020-Q2,2087.578
Q,IN,G,A,N,USD,A,2020-Q3,2229.005
Q,IN,G,A,N,USD,A,2020-Q4,2338.107
Q,IN,G,A,N,USD,A,2021-Q1,2423.595
Q,IN,G,A,N,USD,A,2021-Q2,2458.57
Q,IN,G,A,N,USD,A,2021-Q3,2529.946
Q,IN,G,A,N,USD,A,2021-Q4,2600.842
Q,IN,G,A,N,USD,A,2022-Q1,2622.609
Q,IN,G,A,N,USD,A,2022-Q2,2590.546
Q,IN,G,A,N,USD,A,2022-Q3,2587.407
Q,IN,G,A,N,USD,A,2022-Q4,2623.138
Q,IN,G,A,N,USD,A,2023-Q1,2711.085
Q,IN,G,A,N,USD,A,2023-Q2,2786.052
Q,IN,G,A,N,USD,A,2023-Q3,2823.541
Q,IN,G,A,N,USD,A,2023-Q4,2890.916
Q,IN,G,A,N,USD,A,2024-Q1,2954.125
Q,IN,G,A,N,USD,A,2024-Q2,3017.367
Q,IN,G,A,N,USD,A,2024-Q3,3065.073
Q,IN,G,A,N,USD,A,2024-Q4,3061.684
Q,IN,G,A,N,USD,A,2025-Q1,3129.418
Q,IN,G,A,N,USD,A,2025-Q2,3179.34
Q,IN,G,A,N,USD,A,2025-Q3,3133.447
Q,IN,H,A,M,770,A,2007-Q2,45.4
Q,IN,H,A,M,770,A,2007-Q3,46.2
Q,IN,H,A,M,770,A,2007-Q4,45.2
Q,IN,H,A,M,770,A,2008-Q1,45.3
Q,IN,H,A,M,770,A,2008-Q2,44.9
Q,IN,H,A,M,770,A,2008-Q3,44.1
Q,IN,H,A,M,770,A,2008-Q4,44.2
Q,IN,H,A,M,770,A,2009-Q1,43.2
Q,IN,H,A,M,770,A,2009-Q2,41.9
Q,IN,H,A,M,770,A,2009-Q3,41.7
Q,IN,H,A,M,770,A,2009-Q4,40.1
Q,IN,H,A,M,770,A,2010-Q1,39.1
Q,IN,H,A,M,770,A,2010-Q2,37.7
Q,IN,H,A,M,770,A,2010-Q3,38.5
Q,IN,H,A,M,770,A,2010-Q4,39.3
Q,IN,H,A,M,770,A,2011-Q1,38.9
Q,IN,H,A,M,770,A,2011-Q2,37.8
Q,IN,H,A,M,770,A,2011-Q3,37.2
Q,IN,H,A,M,770,A,2011-Q4,37.6
Q,IN,H,A,M,770,A,2012-Q1,37.3
Q,IN,H,A,M,770,A,2012-Q2,35.6
Q,IN,H,A,M,770,A,2012-Q3,36.3
Q,IN,H,A,M,770,A,2012-Q4,37.1
Q,IN,H,A,M,770,A,2013-Q1,36.5
Q,IN,H,A,M,770,A,2013-Q2,36.4
Q,IN,H,A,M,770,A,2013-Q3,36.2
Q,IN,H,A,M,770,A,2013-Q4,36.3
Q,IN,H,A,M,770,A,2014-Q1,35.9
Q,IN,H,A,M,770,A,2014-Q2,34.8
Q,IN,H,A,M,770,A,2014-Q3,35.1
Q,IN,H,A,M,770,A,2014-Q4,35.7
Q,IN,H,A,M,770,A,2015-Q1,35.2
Q,IN,H,A,M,770,A,2015-Q2,34.3
Q,IN,H,A,M,770,A,2015-Q3,35.1
Q,IN,H,A,M,770,A,2015-Q4,35.6
Q,IN,H,A,M,770,A,2016-Q1,34.5
Q,IN,H,A,M,770,A,2016-Q2,35.2
Q,IN,H,A,M,770,A,2016-Q3,33.1
Q,IN,H,A,M,770,A,2016-Q4,35.2
Q,IN,H,A,M,770,A,2017-Q1,33.2
Q,IN,H,A,M,770,A,2017-Q2,34.6
Q,IN,H,A,M,770,A,2017-Q3,34.3
Q,IN,H,A,M,770,A,2017-Q4,36.5
Q,IN,H,A,M,770,A,2018-Q1,35.2
Q,IN,H,A,M,770,A,2018-Q2,35.7
Q,IN,H,A,M,770,A,2018-Q3,35.8
Q,IN,H,A,M,770,A,2018-Q4,36.9
Q,IN,H,A,M,770,A,2019-Q1,36.3
Q,IN,H,A,M,770,A,2019-Q2,36.4
Q,IN,H,A,M,770,A,2019-Q3,37.3
Q,IN,H,A,M,770,A,2019-Q4,39.1
Q,IN,H,A,M,770,A,2020-Q1,38.1
Q,IN,H,A,M,770,A,2020-Q2,40.7
Q,IN,H,A,M,770,A,2020-Q3,42.5
Q,IN,H,A,M,770,A,2020-Q4,44.3
Q,IN,H,A,M,770,A,2021-Q1,42.7
Q,IN,H,A,M,770,A,2021-Q2,40.7
Q,IN,H,A,M,770,A,2021-Q3,39.8
Q,IN,H,A,M,770,A,2021-Q4,41.5
Q,IN,H,A,M,770,A,2022-Q1,41.3
Q,IN,H,A,M,770,A,2022-Q2,40.9
Q,IN,H,A,M,770,A,2022-Q3,41.8
Q,IN,H,A,M,770,A,2022-Q4,41.6
Q,IN,H,A,M,770,A,2023-Q1,42.4
Q,IN,H,A,M,770,A,2023-Q2,41.9
Q,IN,H,A,M,770,A,2023-Q3,43.3
Q,IN,H,A,M,770,A,2023-Q4,43.8
Q,IN,H,A,M,770,A,2024-Q1,44.1
Q,IN,H,A,M,770,A,2024-Q2,44.1
Q,IN,H,A,M,770,A,2024-Q3,43.9
Q,IN,H,A,M,770,A,2024-Q4,44.5
Q,IN,H,A,M,770,A,2025-Q1,44.8
Q,IN,H,A,M,770,A,2025-Q2,45.5
Q,IN,H,A,M,770,A,2025-Q3,45.5
Q,IN,G,A,N,XDC,A,1981-Q1,717.33
Q,IN,G,A,N,XDC,A,1981-Q2,753.003
Q,IN,G,A,N,XDC,A,1981-Q3,788.675
Q,IN,G,A,N,XDC,A,1981-Q4,824.348
Q,IN,G,A,N,XDC,A,1982-Q1,860.02
Q,IN,G,A,N,XDC,A,1982-Q2,906.998
Q,IN,G,A,N,XDC,A,1982-Q3,953.975
Q,IN,G,A,N,XDC,A,1982-Q4,1000.953
Q,IN,G,A,N,XDC,A,1983-Q1,1047.93
Q,IN,G,A,N,XDC,A,1983-Q2,1086.798
Q,IN,G,A,N,XDC,A,1983-Q3,1125.665
Q,IN,G,A,N,XDC,A,1983-Q4,1164.533
Q,IN,G,A,N,XDC,A,1984-Q1,1203.4
Q,IN,G,A,N,XDC,A,1984-Q2,1261.478
Q,IN,G,A,N,XDC,A,1984-Q3,1319.555
Q,IN,G,A,N,XDC,A,1984-Q4,1377.633
Q,IN,G,A,N,XDC,A,1985-Q1,1435.71
Q,IN,G,A,N,XDC,A,1985-Q2,1514.748
Q,IN,G,A,N,XDC,A,1985-Q3,1593.785
Q,IN,G,A,N,XDC,A,1985-Q4,1672.823
Q,IN,G,A,N,XDC,A,1986-Q1,1751.86
Q,IN,G,A,N,XDC,A,1986-Q2,1839.06
Q,IN,G,A,N,XDC,A,1986-Q3,1926.26
Q,IN,G,A,N,XDC,A,1986-Q4,2013.46
Q,IN,G,A,N,XDC,A,1987-Q1,2100.66
Q,IN,G,A,N,XDC,A,1987-Q2,2202.868
Q,IN,G,A,N,XDC,A,1987-Q3,2305.075
Q,IN,G,A,N,XDC,A,1987-Q4,2407.283
Q,IN,G,A,N,XDC,A,1988-Q1,2509.49
Q,IN,G,A,N,XDC,A,1988-Q2,2621.575
Q,IN,G,A,N,XDC,A,1988-Q3,2733.66
Q,IN,G,A,N,XDC,A,1988-Q4,2845.745
Q,IN,G,A,N,XDC,A,1989-Q1,2957.83
Q,IN,G,A,N,XDC,A,1989-Q2,3097.538
Q,IN,G,A,N,XDC,A,1989-Q3,3237.245
Q,IN,G,A,N,XDC,A,1989-Q4,3376.953
Q,IN,G,A,N,XDC,A,1990-Q1,3516.66
Q,IN,G,A,N,XDC,A,1990-Q2,3646.528
Q,IN,G,A,N,XDC,A,1990-Q3,3776.395
Q,IN,G,A,N,XDC,A,1990-Q4,3906.263
Q,IN,G,A,N,XDC,A,1991-Q1,4036.13
Q,IN,G,A,N,XDC,A,1991-Q2,4254.99
Q,IN,G,A,N,XDC,A,1991-Q3,4473.85
Q,IN,G,A,N,XDC,A,1991-Q4,4692.71
Q,IN,G,A,N,XDC,A,1992-Q1,4911.57
Q,IN,G,A,N,XDC,A,1992-Q2,5078.04
Q,IN,G,A,N,XDC,A,1992-Q3,5244.51
Q,IN,G,A,N,XDC,A,1992-Q4,5410.98
Q,IN,G,A,N,XDC,A,1993-Q1,5577.45
Q,IN,G,A,N,XDC,A,1993-Q2,5796.235
Q,IN,G,A,N,XDC,A,1993-Q3,6015.02
Q,IN,G,A,N,XDC,A,1993-Q4,6233.805
Q,IN,G,A,N,XDC,A,1994-Q1,6452.59
Q,IN,G,A,N,XDC,A,1994-Q2,6670.395
Q,IN,G,A,N,XDC,A,1994-Q3,6888.2
Q,IN,G,A,N,XDC,A,1994-Q4,7106.005
Q,IN,G,A,N,XDC,A,1995-Q1,7323.81
Q,IN,G,A,N,XDC,A,1995-Q2,7556.25
Q,IN,G,A,N,XDC,A,1995-Q3,7788.69
Q,IN,G,A,N,XDC,A,1995-Q4,8021.13
Q,IN,G,A,N,XDC,A,1996-Q1,8253.57
Q,IN,G,A,N,XDC,A,1996-Q2,8474.005
Q,IN,G,A,N,XDC,A,1996-Q3,8694.44
Q,IN,G,A,N,XDC,A,1996-Q4,8914.875
Q,IN,G,A,N,XDC,A,1997-Q1,9135.31
Q,IN,G,A,N,XDC,A,1997-Q2,9457.273
Q,IN,G,A,N,XDC,A,1997-Q3,9779.235
Q,IN,G,A,N,XDC,A,1997-Q4,10101.198
Q,IN,G,A,N,XDC,A,1998-Q1,10423.16
Q,IN,G,A,N,XDC,A,1998-Q2,10842.848
Q,IN,G,A,N,XDC,A,1998-Q3,11262.535
Q,IN,G,A,N,XDC,A,1998-Q4,11682.223
Q,IN,G,A,N,XDC,A,1999-Q1,12101.91
Q,IN,G,A,N,XDC,A,1999-Q2,12640.768
Q,IN,G,A,N,XDC,A,1999-Q3,13179.625
Q,IN,G,A,N,XDC,A,1999-Q4,13718.483
Q,IN,G,A,N,XDC,A,2000-Q1,14257.34
Q,IN,G,A,N,XDC,A,2000-Q2,14703.263
Q,IN,G,A,N,XDC,A,2000-Q3,15149.185
Q,IN,G,A,N,XDC,A,2000-Q4,15595.108
Q,IN,G,A,N,XDC,A,2001-Q1,16041.03
Q,IN,G,A,N,XDC,A,2001-Q2,16671.23
Q,IN,G,A,N,XDC,A,2001-Q3,17301.43
Q,IN,G,A,N,XDC,A,2001-Q4,17931.63
Q,IN,G,A,N,XDC,A,2002-Q1,18561.83
Q,IN,G,A,N,XDC,A,2002-Q2,19175.543
Q,IN,G,A,N,XDC,A,2002-Q3,19789.255
Q,IN,G,A,N,XDC,A,2002-Q4,20402.968
Q,IN,G,A,N,XDC,A,2003-Q1,21016.68
Q,IN,G,A,N,XDC,A,2003-Q2,21674.873
Q,IN,G,A,N,XDC,A,2003-Q3,22333.065
Q,IN,G,A,N,XDC,A,2003-Q4,22991.258
Q,IN,G,A,N,XDC,A,2004-Q1,23649.45
Q,IN,G,A,N,XDC,A,2004-Q2,24394.333
Q,IN,G,A,N,XDC,A,2004-Q3,25139.215
Q,IN,G,A,N,XDC,A,2004-Q4,25884.098
Q,IN,G,A,N,XDC,A,2005-Q1,26628.98
Q,IN,G,A,N,XDC,A,2005-Q2,27272.735
Q,IN,G,A,N,XDC,A,2005-Q3,27916.49
Q,IN,G,A,N,XDC,A,2005-Q4,28560.245
Q,IN,G,A,N,XDC,A,2006-Q1,29204
Q,IN,G,A,N,XDC,A,2006-Q2,29919.338
Q,IN,G,A,N,XDC,A,2006-Q3,30634.675
Q,IN,G,A,N,XDC,A,2006-Q4,31350.013
Q,IN,G,A,N,XDC,A,2007-Q1,32065.35
Q,IN,G,A,N,XDC,A,2007-Q2,32956.078
Q,IN,G,A,N,XDC,A,2007-Q3,33846.805
Q,IN,G,A,N,XDC,A,2007-Q4,34737.533
Q,IN,G,A,N,XDC,A,2008-Q1,35628.26
Q,IN,G,A,N,XDC,A,2008-Q2,36885.098
Q,IN,G,A,N,XDC,A,2008-Q3,38141.935
Q,IN,G,A,N,XDC,A,2008-Q4,39398.773
Q,IN,G,A,N,XDC,A,2009-Q1,40655.61
Q,IN,G,A,N,XDC,A,2009-Q2,41925.73
Q,IN,G,A,N,XDC,A,2009-Q3,43195.85
Q,IN,G,A,N,XDC,A,2009-Q4,44465.97
Q,IN,G,A,N,XDC,A,2010-Q1,45736.09
Q,IN,G,A,N,XDC,A,2010-Q2,47068.48
Q,IN,G,A,N,XDC,A,2010-Q3,48400.87
Q,IN,G,A,N,XDC,A,2010-Q4,49733.26
Q,IN,G,A,N,XDC,A,2011-Q1,51065.65
Q,IN,G,A,N,XDC,A,2011-Q2,53010.625
Q,IN,G,A,N,XDC,A,2011-Q3,54955.6
Q,IN,G,A,N,XDC,A,2011-Q4,56900.575
Q,IN,G,A,N,XDC,A,2012-Q1,58845.55
Q,IN,G,A,N,XDC,A,2012-Q2,60703.713
Q,IN,G,A,N,XDC,A,2012-Q3,62561.875
Q,IN,G,A,N,XDC,A,2012-Q4,64420.038
Q,IN,G,A,N,XDC,A,2013-Q1,66278.2
Q,IN,G,A,N,XDC,A,2013-Q2,68541.553
Q,IN,G,A,N,XDC,A,2013-Q3,70804.905
Q,IN,G,A,N,XDC,A,2013-Q4,73068.258
Q,IN,G,A,N,XDC,A,2014-Q1,75331.61
Q,IN,G,A,N,XDC,A,2014-Q2,77250.165
Q,IN,G,A,N,XDC,A,2014-Q3,79168.72
Q,IN,G,A,N,XDC,A,2014-Q4,81087.275
Q,IN,G,A,N,XDC,A,2015-Q1,83005.83
Q,IN,G,A,N,XDC,A,2015-Q2,85849.993
Q,IN,G,A,N,XDC,A,2015-Q3,88694.155
Q,IN,G,A,N,XDC,A,2015-Q4,91538.318
Q,IN,G,A,N,XDC,A,2016-Q1,94382.48
Q,IN,G,A,N,XDC,A,2016-Q2,97247.885
Q,IN,G,A,N,XDC,A,2016-Q3,100113.29
Q,IN,G,A,N,XDC,A,2016-Q4,102978.695
Q,IN,G,A,N,XDC,A,2017-Q1,105844.1
Q,IN,G,A,N,XDC,A,2017-Q2,109109.033
Q,IN,G,A,N,XDC,A,2017-Q3,112373.965
Q,IN,G,A,N,XDC,A,2017-Q4,115638.898
Q,IN,G,A,N,XDC,A,2018-Q1,118903.83
Q,IN,G,A,N,XDC,A,2018-Q2,122502.935
Q,IN,G,A,N,XDC,A,2018-Q3,126102.04
Q,IN,G,A,N,XDC,A,2018-Q4,129701.145
Q,IN,G,A,N,XDC,A,2019-Q1,133300.25
Q,IN,G,A,N,XDC,A,2019-Q2,137779.9
Q,IN,G,A,N,XDC,A,2019-Q3,142259.55
Q,IN,G,A,N,XDC,A,2019-Q4,146739.2
Q,IN,G,A,N,XDC,A,2020-Q1,151218.85
Q,IN,G,A,N,XDC,A,2020-Q2,157758.723
Q,IN,G,A,N,XDC,A,2020-Q3,164298.595
Q,IN,G,A,N,XDC,A,2020-Q4,170838.468
Q,IN,G,A,N,XDC,A,2021-Q1,177378.34
Q,IN,G,A,N,XDC,A,2021-Q2,182725.375
Q,IN,G,A,N,XDC,A,2021-Q3,188072.41
Q,IN,G,A,N,XDC,A,2021-Q4,193419.445
Q,IN,G,A,N,XDC,A,2022-Q1,198766.48
Q,IN,G,A,N,XDC,A,2022-Q2,204791.984
Q,IN,G,A,N,XDC,A,2022-Q3,210817.488
Q,IN,G,A,N,XDC,A,2022-Q4,216842.993
Q,IN,G,A,N,XDC,A,2023-Q1,222868.497
Q,IN,G,A,N,XDC,A,2023-Q2,228726.263
Q,IN,G,A,N,XDC,A,2023-Q3,234584.029
Q,IN,G,A,N,XDC,A,2023-Q4,240441.795
Q,IN,G,A,N,XDC,A,2024-Q1,246299.561
Q,IN,G,A,N,XDC,A,2024-Q2,251563.326
Q,IN,G,A,N,XDC,A,2024-Q3,256827.09
Q,IN,G,A,N,XDC,A,2024-Q4,262090.855
Q,IN,G,A,N,XDC,A,2025-Q1,267354.62
Q,IN,G,A,N,XDC,A,2025-Q2,272795.288
Q,IN,G,A,N,XDC,A,2025-Q3,278235.957
Q,IN,C,A,M,USD,A,1981-Q1,165.524
Q,IN,C,A,M,USD,A,1981-Q2,165.265
Q,IN,C,A,M,USD,A,1981-Q3,162.107
Q,IN,C,A,M,USD,A,1981-Q4,172.107
Q,IN,C,A,M,USD,A,1982-Q1,174.583
Q,IN,C,A,M,USD,A,1982-Q2,177.354
Q,IN,C,A,M,USD,A,1982-Q3,180.813
Q,IN,C,A,M,USD,A,1982-Q4,197.101
Q,IN,C,A,M,USD,A,1983-Q1,196.214
Q,IN,C,A,M,USD,A,1983-Q2,200.359
Q,IN,C,A,M,USD,A,1983-Q3,204.562
Q,IN,C,A,M,USD,A,1983-Q4,210.377
Q,IN,C,A,M,USD,A,1984-Q1,212.954
Q,IN,C,A,M,USD,A,1984-Q2,212.483
Q,IN,C,A,M,USD,A,1984-Q3,205.888
Q,IN,C,A,M,USD,A,1984-Q4,210.746
Q,IN,C,A,M,USD,A,1985-Q1,221.924
Q,IN,C,A,M,USD,A,1985-Q2,225.231
Q,IN,C,A,M,USD,A,1985-Q3,243.232
Q,IN,C,A,M,USD,A,1985-Q4,252.858
Q,IN,C,A,M,USD,A,1986-Q1,263.902
Q,IN,C,A,M,USD,A,1986-Q2,268.382
Q,IN,C,A,M,USD,A,1986-Q3,269.286
Q,IN,C,A,M,USD,A,1986-Q4,274.494
Q,IN,C,A,M,USD,A,1987-Q1,294.979
Q,IN,C,A,M,USD,A,1987-Q2,302.038
Q,IN,C,A,M,USD,A,1987-Q3,307.835
Q,IN,C,A,M,USD,A,1987-Q4,330.807
Q,IN,C,A,M,USD,A,1988-Q1,346.822
Q,IN,C,A,M,USD,A,1988-Q2,327.08
Q,IN,C,A,M,USD,A,1988-Q3,328.46
Q,IN,C,A,M,USD,A,1988-Q4,339.89
Q,IN,C,A,M,USD,A,1989-Q1,338.489
Q,IN,C,A,M,USD,A,1989-Q2,333.928
Q,IN,C,A,M,USD,A,1989-Q3,340.829
Q,IN,C,A,M,USD,A,1989-Q4,353.031
Q,IN,C,A,M,USD,A,1990-Q1,364.152
Q,IN,C,A,M,USD,A,1990-Q2,370.501
Q,IN,C,A,M,USD,A,1990-Q3,367.805
Q,IN,C,A,M,USD,A,1990-Q4,380.55
Q,IN,C,A,M,USD,A,1991-Q1,364.082
Q,IN,C,A,M,USD,A,1991-Q2,348.562
Q,IN,C,A,M,USD,A,1991-Q3,294.461
Q,IN,C,A,M,USD,A,1991-Q4,307.211
Q,IN,C,A,M,USD,A,1992-Q1,285.414
Q,IN,C,A,M,USD,A,1992-Q2,300.875
Q,IN,C,A,M,USD,A,1992-Q3,313.412
Q,IN,C,A,M,USD,A,1992-Q4,320.459
Q,IN,C,A,M,USD,A,1993-Q1,307.075
Q,IN,C,A,M,USD,A,1993-Q2,313.85
Q,IN,C,A,M,USD,A,1993-Q3,320.08
Q,IN,C,A,M,USD,A,1993-Q4,333.123
Q,IN,C,A,M,USD,A,1994-Q1,345.565
Q,IN,C,A,M,USD,A,1994-Q2,352.611
Q,IN,C,A,M,USD,A,1994-Q3,368.32
Q,IN,C,A,M,USD,A,1994-Q4,382.048
Q,IN,C,A,M,USD,A,1995-Q1,404.241
Q,IN,C,A,M,USD,A,1995-Q2,412.802
Q,IN,C,A,M,USD,A,1995-Q3,398.049
Q,IN,C,A,M,USD,A,1995-Q4,397.031
Q,IN,C,A,M,USD,A,1996-Q1,428.292
Q,IN,C,A,M,USD,A,1996-Q2,421.136
Q,IN,C,A,M,USD,A,1996-Q3,425.42
Q,IN,C,A,M,USD,A,1996-Q4,434.862
Q,IN,C,A,M,USD,A,1997-Q1,454.915
Q,IN,C,A,M,USD,A,1997-Q2,462.275
Q,IN,C,A,M,USD,A,1997-Q3,468.414
Q,IN,C,A,M,USD,A,1997-Q4,449.223
Q,IN,C,A,M,USD,A,1998-Q1,472.14
Q,IN,C,A,M,USD,A,1998-Q2,449.756
Q,IN,C,A,M,USD,A,1998-Q3,466.237
